sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason
10.1039_c6ra06688g__sample_9089,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9089,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0676559104891893,0.6104946746114984,0.5428387641223091,0.062429345818414,0.8386299293680742,0.7762005835496603,0.0641681057916792,0.837342422306607,0.7731743165149279,0.0624293458184257,0.8386299293680609,0.7762005835496352,1.084438,1.069484610743421,1.961895484688396,1.0828247393825434,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0676559104891893,0.0668817915622366,,,,,,,,,,,,,,,,,,,,,,,,,-0.4466373055266841,6.011428478179339e-05,0.4466974198114659,0.4466974198114659,1.5631412521479005,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9090,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9090,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.082282478766271,0.4715059701659609,0.3892234913996899,0.0762719067083957,0.5962309438717244,0.5199590371633286,0.0777344991604435,0.597343433199259,0.5196089340388155,0.0762719067084018,0.596230943871711,0.5199590371633092,1.248703,1.1933608836100649,1.898462795461608,1.248773194745138,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.082282478766271,0.0938698550118894,,,,,,,,,,,,,,,,,,,,,,,,,-0.3041739812025987,6.011428478179339e-05,0.3042340954873805,0.3042340954873805,1.355586355597631,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9091,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9091,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0729029702335134,0.0734879999501314,0.000585029716618,0.065865687029495,0.0664780606036308,0.0006123735741357,0.0668644889407871,0.0674861486838445,0.0006216597430574,0.0658656870294943,0.0664780606036245,0.0006123735741302,1.249408,1.163253870088382,1.1740689995157572,1.2477098256498715,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0729029702335134,0.064414585535555,,,,,,,,,,,,,,,,,,,,,,,,,0.1508425701942513,6.011428478179339e-05,-0.1507824559094695,0.1507824559094695,0.8600347737926122,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9092,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9092,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0837371012390429,0.0841179227634964,0.0003808215244534,0.0764133065408875,0.075804804645404,-0.0006085018954835,0.0779797881412349,0.077358811886686,-0.0006209762545488,0.0764133065408962,0.0758048046454112,-0.0006085018954849,1.286291,1.2181484213807408,1.2084479430616228,1.2804258040441014,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0837371012390428,0.0923333313627219,,,,,,,,,,,,,,,,,,,,,,,,,0.1680920981131717,6.011428478179339e-05,-0.1680319838283899,0.1680319838283899,0.8453267974650605,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9093,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9093,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0831562341532829,0.083970273806477,0.0008140396531941,0.0775599389796052,0.0784698903087896,0.0009099513291843,0.0782191914482268,0.0791368772814335,0.0009176858332067,0.0775599389796028,0.0784698903087862,0.0009099513291833,1.195161,1.1170995857863937,1.1302056591831768,1.1904600753322492,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0831562341532829,0.0967625475355556,,,,,,,,,,,,,,,,,,,,,,,,,0.1484329795452545,6.011428478179339e-05,-0.1483728652604727,0.1483728652604727,0.8621096042835353,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9094,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9094,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0699681998933748,0.5382279141997821,0.4682597143064073,0.0639291898740754,0.7093265077780527,0.6453973179039773,0.0651336904811671,0.7092584039931595,0.6441247135119924,0.0639291898740741,0.7093265077780438,0.6453973179039697,1.283361,1.2269597182204777,2.0921662906147014,1.281904556247411,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0699681998933748,0.0709072716823855,,,,,,,,,,,,,,,,,,,,,,,,,-0.3735637719755917,6.011428478179339e-05,0.3736238862603735,0.3736238862603735,1.4529905579604254,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9095,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9095,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0824009022871065,0.4736251718755399,0.3912242695884333,0.0765031657076969,0.5996529478237405,0.5231497821160435,0.0770851310239008,0.5966972078316973,0.5196120768077965,0.0765031657076828,0.5996529478237123,0.5231497821160294,1.247944,1.1869205842955572,1.8922456208496392,1.244787730063578,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0824009022871065,0.0938217162315225,,,,,,,,,,,,,,,,,,,,,,,,,-0.3063051499265976,6.011428478179339e-05,0.3063652642113794,0.3063652642113794,1.3584784194847952,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9096,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9096,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0883731844125539,0.4522689470004772,0.3638957625879232,0.0811288346122261,0.5642906660800348,0.4831618314678086,0.0820616109792403,0.5615765526467575,0.4795149416675172,0.0811288346122312,0.5642906660800346,0.4831618314678034,1.214441,1.1569134407244115,1.8027377995460407,1.214837208421436,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0883731844125539,0.1000859481360209,,,,,,,,,,,,,,,,,,,,,,,,,-0.2834539530511288,6.011428478179339e-05,0.2835140673359106,0.2835140673359106,1.32778755861609,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9097,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9097,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0839965123854678,0.0993800896053104,0.0153835772198426,0.0781135305394299,0.0878063099965027,0.0096927794570728,0.0792562309368847,0.0890723208635187,0.009816089926634,0.07811353053942,0.0878063099964975,0.0096927794570774,1.235665,1.163936441867364,1.2274277501996154,1.2360477865169164,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0839965123854678,0.0934684395931437,,,,,,,,,,,,,,,,,,,,,,,,,0.1069839491511555,6.011428478179339e-05,-0.1069238348663737,0.1069238348663737,0.8985941119245527,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9098,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9098,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0843045054271984,0.0848746563944282,0.0005701509672298,0.0772954492205044,0.0765400241862012,-0.0007554250343032,0.0774329021213493,0.0766761337303041,-0.0007567683910452,0.0772954492205043,0.0765400241861946,-0.0007554250343097,1.283168,1.2230358768368077,1.2110828844091983,1.2885015299720723,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0843045054271984,0.0940740547003348,,,,,,,,,,,,,,,,,,,,,,,,,0.1699182103922483,6.011428478179339e-05,-0.1698580961074665,0.1698580961074665,0.8437845444125729,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9099,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9099,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0823066097747278,0.0823108468883619,4.23711363412016e-06,0.0740966493768958,0.0741585582552915,6.190887839568893e-05,0.0759428647677235,0.0760063161871842,6.345141946074995e-05,0.0740966493768927,0.0741585582552927,6.190887839996329e-05,1.288673,1.203731848963233,1.2047375852453777,1.2838746401245753,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0823066097747278,0.0845601901040907,,,,,,,,,,,,,,,,,,,,,,,,,0.1592617578131299,6.011428478179339e-05,-0.1592016435283481,0.1592016435283481,0.8528243751139393,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9100,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9100,Bi0.4Sb1.6Te3,unknown,p,8,8,7,8,0.0827311066400744,0.4739152279817091,0.3911841213416346,0.076973168688672,0.6000693998561513,0.5230962311674792,0.0619065215125486,0.6005676043427493,0.5386610828302006,0.0769731686886669,0.6000693998561285,0.5230962311674616,1.238753,1.1911771716694948,1.8994801348469228,1.2498883399549745,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0827311066400744,0.0944052420329192,,,,,,,,,,,,,,,,,,,,,,,,,-0.3065412732509347,6.011428478179339e-05,0.3066013875357165,0.3066013875357165,1.3587992257986805,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9101,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9101,Bi0.4Sb1.6Te3,unknown,p,8,8,8,8,0.0930846072642053,0.385456672738509,0.2923720654743036,0.0865452335957626,0.4598835712173138,0.3733383376215512,0.0849256483659288,0.4605525607575061,0.3756269123915773,0.0865452335957646,0.4598835712172987,0.3733383376215341,1.346203,1.2699474385520442,1.8460048711552128,1.3524010609489174,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0930846072642053,0.1121690721825962,,,,,,,,,,,,,,,,,,,,,,,,,-0.2139513380064783,6.011428478179339e-05,0.2140114522912601,0.2140114522912601,1.2386368399420824,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ra06688g__sample_9102,10.1039/c6ra06688g,https://doi.org/10.1039/c6ra06688g,,9102,Bi0.4Sb1.6Te3,unknown,p,8,8,7,8,0.0779995978501508,0.5661285918334058,0.488128993983255,0.0716032643876472,0.7572678120691139,0.6856645476814667,0.0820612761657368,0.811210186372782,0.7291489102070451,0.0716032643876402,0.757267812069103,0.6856645476814628,1.248561,1.2178291367277756,2.133575994730146,1.2457606837061257,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0779995978501507,0.0837745828313648,,,,,,,,,,,,,,,,,,,,,,,,,-0.4006326409580569,6.011428478179339e-05,0.4006927552428387,0.4006927552428387,1.4928585250753,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,120,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ta04310k__sample_45735,10.1039/c6ta04310k,https://doi.org/10.1039/c6ta04310k,,45735,BiOCuSe,unknown,p,12,2,0,1,0.5463341154361134,4.660779876355878,4.114445760919764,0.5371333361980736,46.38626293005025,45.849129593852176,,,,0.5319964566801697,46.91215416939091,46.38015771271074,0.09285018,0.0291423876137373,2.9834700786855484,0.0622695875484464,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.5463341154361134,0.93904225554694,,,,,,,,,,,,,,,,,,,,,,,,,-5.534216480210991,-1.2660273083440652,4.268189171866926,4.268189171866926,71.3922394218137,large_over_prediction,unknown,no,10,low,insufficient ZT evaluation rows,,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1039_c6ta09189j__sample_2787,10.1039/c6ta09189j,https://doi.org/10.1039/c6ta09189j,,2787,PbTe0.75Se0.25,unknown,n,8,6,1,1,0.5612434555892172,1.5912007732428888,1.0299573176536716,0.5820385479539951,3.77868654663566,3.196647998681665,0.4247146866227101,1.5498773202159262,1.125162633593216,0.4387063401744918,1.4878611358385434,1.0491547956640517,0.9615187,0.5531475866476243,2.451754726093501,0.9854869674095084,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.5612434555892172,0.7606749463975528,,,,,,,,,,,,,,,,,,,,,,,,,-1.9739846026344163,-0.2170995306772465,1.7568850719571698,1.7568850719571698,5.794360239300797,large_over_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c6ta09189j__sample_2788,10.1039/c6ta09189j,https://doi.org/10.1039/c6ta09189j,,2788,PbTe0.66Se0.33,unknown,n,8,7,0,1,0.3367869378251426,1.2858719654021495,0.949085027577007,0.3015748838874182,2.82964262877321,2.528067744885792,,,,0.2494294843497262,1.5962349997129095,1.3468055153631835,0.9790629,0.6833864623373697,2.3638443222261687,0.9104893518836166,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3367869378251426,0.3657275431774336,,,,,,,,,,,,,,,,,,,,,,,,,-1.7260341828799597,-0.2170995306772465,1.5089346522027132,1.5089346522027132,4.521910819564236,large_over_prediction,unknown,no,10,low,insufficient ZT evaluation rows,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1039_c7ee00098g__sample_31366,10.1039/c7ee00098g,https://doi.org/10.1039/c7ee00098g,,31366,Mg3.2Sb1.5Bi0.49Te0.01,unknown,n,12,6,2,4,0.3403627717738426,0.4809644698651059,0.1406016980912632,0.4440309772297621,0.6237301477348282,0.179699170505066,0.2862585035395631,0.4021072129179208,0.1158487093783576,0.3013070532510156,0.2208960919735935,-0.080410961277422,1.061538,0.8219560733685669,1.154601389011708,1.1922960099859996,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.3403627717738428,0.1656692973710609,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,-0.7973084339665468,-0.4802262431455235,0.3170821908210233,0.3170821908210233,1.3731154247717832,moderate_error,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c7ee00098g__sample_31367,10.1039/c7ee00098g,https://doi.org/10.1039/c7ee00098g,,31367,Mg3.19Nb0.01Sb1.5Bi0.49Te0.01,unknown,n,12,3,1,1,0.1896985521992615,0.3452497223533287,0.1555511701540672,0.0832298022128737,0.3171090030728573,0.2338792008599835,0.1402319581452809,0.1472548056517571,0.0070228475064761,0.1442561415160948,0.1418850274252593,-0.0023711140908355,1.430769,1.0714033844294255,1.4296561650821598,1.2520141089035657,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1896985521992615,0.2166709061678005,,,,,,,,,,,,,,,,,,,,,,,,,-0.5932504560550024,-1.3226855417247911,-0.7294350856697888,0.7294350856697888,0.4821813042944182,large_under_prediction,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c7ee00098g__sample_31368,10.1039/c7ee00098g,https://doi.org/10.1039/c7ee00098g,,31368,Mg3.15Nb0.05Sb1.5Bi0.49Te0.01,unknown,n,12,3,0,2,0.1779253023494763,0.2731420560690035,0.0952167537195272,0.1596059319842286,0.2027559028524964,0.0431499708682677,,,,0.1444477052376285,0.0721649772113857,-0.0722827280262427,1.461538,1.2606045195475768,1.5508965725173545,1.3789009062564204,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1779253023494763,0.3276001547873872,,,,,,,,,,,,,,,,,,,,,,,,,-0.51202766229695,-1.3226855417247911,-0.8106578794278412,0.8106578794278412,0.44456549950023,large_under_prediction,unknown,no,75,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1039_c7ee00098g__sample_31369,10.1039/c7ee00098g,https://doi.org/10.1039/c7ee00098g,,31369,Mg3.1Nb0.1Sb1.5Bi0.49Te0.01,unknown,n,12,4,0,1,0.1704554563627865,0.3212683654916891,0.1508129091289026,0.1079449755191715,0.2924192554370654,0.1844742799178939,,,,0.1248216583239073,0.1491156214542792,0.0242939631303718,1.053846,1.0998122215145223,1.4440615634846388,1.2566721194313646,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1704554563627865,0.3196915914826823,,,,,,,,,,,,,,,,,,,,,,,,,-0.577106064073667,-1.3226855417247911,-0.7455794776511241,0.7455794776511241,0.4744592817140288,large_under_prediction,unknown,no,75,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
