sample_key,log_tau_eff_step12,tau_eff_step12,material_system,n_or_p,sigma_fit_log_rmse_step12,sigma_fit_mape_step12
10.1016_j.nanoen.2020.105228__sample_36293,0.4273583509058636,1.5332019876135583,unknown,p,0.2395676509151881,0.2204523151345117
10.1016_j.nanoen.2020.105228__sample_36294,0.6046432188841804,1.830598969218058,unknown,p,0.2527304170237673,0.227626708587132
10.1016_j.nanoen.2020.105228__sample_36295,0.6900755218486494,1.993866108011605,unknown,p,0.2488657755362155,0.2245750663565634
10.1016_j.nanoen.2020.105372__sample_36363,-0.1934895960812291,0.8240784097953476,unknown,n,0.5656106560242601,0.5538656038329947
10.1016_j.nanoen.2020.105372__sample_36364,-0.2819438053288117,0.7543160718857378,unknown,n,0.6177243549057738,0.6265116571617338
10.1016_j.nanoen.2020.105372__sample_36365,-0.4326786240661659,0.6487689570347375,unknown,n,0.6246090416345486,0.6302646894182912
10.1016_j.nanoen.2020.105372__sample_36369,0.655507966976091,1.9261206746142128,unknown,n,0.1586177982668487,0.1280344041248792
10.1016_j.nanoen.2020.105372__sample_36370,0.6387512063358384,1.8941140441506312,unknown,n,0.153401434755337,0.1232643474398628
10.1016_j.nanoen.2020.105372__sample_36371,0.6200860823429982,1.859088069615333,unknown,n,0.1544718555137937,0.1246055769193362
10.1016_j.nanoen.2020.105484__sample_38651,1.8225497668711992,6.187615329741227,unknown,p,0.1607237295238358,0.1472410683529154
10.1016_j.nanoen.2020.105484__sample_38652,1.540930304524548,4.668931779571809,unknown,p,0.1879965929982579,0.1655055227300657
10.1016_j.nanoen.2020.105484__sample_38653,1.2408676605789393,3.458613065471562,unknown,p,0.1995909391026812,0.1774886655982023
10.1016_j.nanoen.2020.105512__sample_36571,0.53211389813722,1.702527477032138,unknown,n,0.1235571017525444,0.1136209937321173
10.1016_j.nanoen.2020.105512__sample_36572,0.5987189718051058,1.8197861092733092,unknown,n,0.1395130917741592,0.1307342022261683
10.1016_j.nanoen.2020.105512__sample_36576,0.5445353928539581,1.7238073031058463,unknown,n,0.1222287780826927,0.1133862928360916
10.1016_j.nanoen.2020.105638__sample_40599,0.5000911249821598,1.64887151724201,unknown,p,0.1801553074543789,0.1626616994715
10.1016_j.nanoen.2020.105638__sample_40600,0.4269923695035125,1.5326409668678858,unknown,p,0.176874697199691,0.1594151924131264
10.1016_j.nanoen.2020.105638__sample_40601,0.3107442387447022,1.3644402056159666,unknown,p,0.1768665186503811,0.1596592561933802
10.1016_j.nanoen.2020.105638__sample_40602,0.2213210212532828,1.2477239121731083,unknown,p,0.1732154943671253,0.1561077914026105
10.1016_j.nanoen.2020.105638__sample_40603,0.1879730332594999,1.206800971422174,unknown,p,0.1654789848840727,0.1503335825522856
10.1016_j.nanoen.2020.105638__sample_40604,-0.1873284636435645,0.8291713390123848,unknown,p,0.1296099285306898,0.1174679346598858
10.1016_j.nanoen.2020.105638__sample_40605,-0.6029807768573502,0.5471781867535459,unknown,p,0.0610192662102716,0.0532724164399163
10.1016_j.nanoen.2020.105649__sample_40661,-4.02783417297733,0.0178128677958685,unknown,p,1.6310152074032211,2.5057659460141264
10.1016_j.nanoen.2020.105649__sample_40663,-4.007873462060926,0.0181719976199052,unknown,p,1.885907121572438,5.288008017536011
10.1016_j.nanoen.2020.105649__sample_40664,-3.9524511819112886,0.0192075627953974,unknown,p,1.9605668934989624,5.60007146990846
10.1016_j.nanoen.2020.105649__sample_40665,-3.678750504854175,0.0252545105175852,unknown,p,1.8525019704739236,3.9185663219460154
10.1016_j.nanoen.2020.105649__sample_40666,-3.977372791976405,0.0187347949420523,unknown,p,1.7916983110620448,3.6007899124566407
10.1016_j.nanoen.2021.106040__sample_44722,0.1734925854989253,1.1894518675447632,unknown,p,0.100259584051083,0.0934488068217744
10.1016_j.nanoen.2021.106040__sample_44723,0.2348593589940213,1.264730883200479,unknown,p,0.1048433233742941,0.0984274620105755
10.1016_j.nanoen.2021.106040__sample_44724,0.3621682231334766,1.436440564169317,unknown,p,0.1330205892328098,0.1249238519989808
10.1016_j.nanoen.2021.106040__sample_44725,0.3088958075861954,1.3619204613303448,unknown,p,0.1237994703672963,0.1164662457484921
10.1016_j.nanoen.2021.106040__sample_44726,0.1824307765358859,1.2001310708479491,unknown,p,0.1075737802961871,0.1001987472166108
10.1016_j.nanoen.2021.106171__sample_45569,-4.284601078200975,0.013779117215274,unknown,n,0.0877179175264457,0.0632682621941957
10.1016_j.nanoen.2021.106171__sample_45570,-3.1353460903172787,0.0434847015905657,unknown,n,0.3681004825078039,0.3268103832824181
10.1016_j.nanoen.2021.106171__sample_45571,-3.1388322509456814,0.0433333708708055,unknown,n,0.2912234500904128,0.2556117609837545
10.1016_j.nanoen.2021.106171__sample_45572,-1.187856091320015,0.3048741863281365,unknown,n,0.1804268399141471,0.1600289865235258
10.1016_j.nanoen.2021.106171__sample_45573,-0.8584566277482188,0.4238156831785805,unknown,n,0.0546873147255667,0.0409545327559168
10.1016_j.nanoen.2021.106273__sample_46026,-3.5766244904070232,0.0279699519297153,unknown,n,0.1602170275699009,0.1467864774088315
10.1016_j.nanoen.2021.106273__sample_46027,-1.6456597642297837,0.1928852620078017,unknown,n,0.1708376648820844,0.1541716378876041
10.1016_j.nanoen.2021.106273__sample_46028,-1.4703458900361484,0.2298459700048885,unknown,n,0.083448967181802,0.0692919192137103
10.1016_j.nanoen.2021.106273__sample_46029,-2.2160066625038763,0.1090436887863656,unknown,n,0.3907612152107672,0.2845686151576191
10.1016_j.nanoen.2021.106273__sample_46030,-2.552917439370466,0.0778541994459308,unknown,n,0.5345652871688839,0.4436966418029428
10.1016_j.nanoen.2021.106273__sample_46031,-1.4700869622348125,0.2299054912220642,unknown,n,0.0835355921687624,0.0698451532535091
10.1016_j.nanoen.2021.106530__sample_46385,-0.1968177743180736,0.8213402889709429,unknown,p,0.1925337585030365,0.164085309316628
10.1016_j.nanoen.2021.106530__sample_46386,0.1671012696340224,1.1818739471902815,unknown,p,0.1426789124326291,0.12786346493846
10.1016_j.nanoen.2021.106530__sample_46387,0.3040710761505507,1.3553653868205071,unknown,p,0.1360577783403964,0.1200211047218878
10.1016_j.nanoen.2021.106530__sample_46388,0.5548775985379935,1.7417277816992602,unknown,p,0.1395301637065958,0.1196410793000062
10.1016_j.nanoen.2021.106530__sample_46389,0.8881070965037814,2.430524545744436,unknown,p,0.1380442639719288,0.119251077190777
10.1016_j.nimb.2020.06.013__sample_36977,-0.1220715271609125,0.8850850586170569,unknown,p,0.2702254390313138,0.1989400148218652
10.1016_j.nimb.2020.06.013__sample_37022,-0.3022070107626362,0.7391850297933755,unknown,p,0.2731754400488331,0.2033468004236798
10.1016_j.nimb.2020.06.013__sample_37024,-1.3084211704910371,0.2702463927194491,unknown,p,0.6999102073369597,0.671956018377888
10.1016_j.nimb.2020.06.013__sample_37030,-1.4469076774095746,0.2352967777860373,unknown,p,0.6709231487413658,0.6381506728458992
10.1016_j.physb.2004.06.033__sample_26522,-2.396028179097536,0.0910789852550525,unknown,n,0.9888978540551372,1.0251874725581032
10.1016_j.physb.2004.06.033__sample_26523,-1.6010380993460855,0.2016870381006308,unknown,n,0.4725298912680078,0.3933466169905562
10.1016_j.physb.2004.06.033__sample_26524,-1.2001353969051447,0.3011534339087317,unknown,n,0.4192972600208906,0.3638160630375862
10.1016_j.physb.2004.06.033__sample_26525,-0.7316958591285875,0.4810924329088819,unknown,n,0.4305918260271189,0.3744284884481902
10.1016_j.physb.2004.06.033__sample_26526,-1.4515311805654216,0.2342113934638037,unknown,n,0.7974765250448522,0.8432309771021633
10.1016_j.physb.2004.06.033__sample_26527,-1.6753144218392677,0.1872492949574297,unknown,n,1.0906654053949718,1.5001567628500458
10.1016_j.physb.2004.06.033__sample_26528,-2.724425279324068,0.065583884303111,unknown,n,1.5197038827329057,3.5206265021094456
10.1016_j.physb.2005.04.017__sample_9287,-3.2350795966929247,0.0393570721226426,unknown,n,0.8261904231034535,0.7623305531403142
10.1016_j.physb.2005.04.017__sample_9288,-0.94529004105969,0.3885668542141527,unknown,n,0.2101518464402287,0.1734966062194581
10.1016_j.physb.2005.04.017__sample_9289,-0.2532407849966289,0.7762809425144241,unknown,n,0.2598886214460792,0.2271892639760125
10.1016_j.physb.2005.04.017__sample_9290,-0.00332395443862,0.996681563782137,unknown,n,0.2333549882743596,0.2128856551099928
10.1016_j.physb.2005.04.017__sample_9291,0.4983850399026384,1.64606080049112,unknown,n,0.2122881637155358,0.178294349638046
10.1016_j.physb.2005.04.017__sample_9292,0.6822532419193676,1.9783303708325168,unknown,n,0.1924670964617848,0.1733999820084431
10.1016_j.physb.2006.03.068__sample_4677,1.86705498065732,6.46921635023685,unknown,p,0.2467866677005427,0.2057506095241023
10.1016_j.physb.2006.03.068__sample_4678,2.156304580797844,8.639153304053075,unknown,p,0.2754406955817823,0.2312022599173346
10.1016_j.physb.2006.03.068__sample_4679,2.5307709939949565,12.563188546575573,unknown,p,0.6124200972387832,0.4214785832538133
10.1016_j.physb.2006.03.068__sample_4680,1.496242997454883,4.464882943193906,unknown,p,0.204630280897615,0.1901535004014742
10.1016_j.physb.2006.03.068__sample_4681,0.1665525654223227,1.181225625862348,unknown,n,0.1233879762718671,0.110965072558595
10.1016_j.physb.2006.03.096__sample_26651,1.3904716548365772,4.016744123078374,unknown,p,0.6359343923171032,0.2633379208926313
10.1016_j.physb.2006.03.096__sample_26652,0.5286427994660369,1.6966280807854468,unknown,p,0.3521113277985151,0.1949488617119442
10.1016_j.physb.2006.03.096__sample_26653,0.3883357158623178,1.474524722542919,unknown,p,0.0868172817484707,0.0558717176839397
10.1016_j.physb.2006.03.096__sample_26654,-0.6009605744996506,0.5482847147454044,unknown,p,0.2035995502702774,0.1583597482405869
10.1016_j.physb.2006.03.096__sample_26655,-2.868603779867339,0.0567781460536806,unknown,p,0.2017243525949937,0.1736113515008455
10.1016_j.physb.2006.03.096__sample_26656,-1.2802889200283905,0.2779569815118877,unknown,p,0.1026599035490939,0.0685725484918607
10.1016_j.physb.2006.10.001__sample_117,-0.5283639716918925,0.5895687322274817,unknown,p,0.695822351949242,0.6235780135880363
10.1016_j.physb.2006.10.001__sample_326,0.6860875952086949,1.9859305499715836,unknown,p,0.6559853995072918,0.5675768908650889
10.1016_j.physb.2006.10.001__sample_427,-1.6137751855182114,0.1991344238601545,unknown,p,0.6569852890727687,0.5518859831330184
10.1016_j.physb.2007.02.067__sample_333,0.1503589867617552,1.1622514007133935,unknown,p,0.3662987583466736,0.3137951435640354
10.1016_j.physb.2007.02.067__sample_378,1.0452666178910746,2.844156725640246,unknown,p,0.5164017586763174,0.4687877937033498
10.1016_j.physb.2007.02.067__sample_388,0.7430646665187631,2.102368710656421,unknown,p,0.5780665253216964,0.538540596143075
10.1016_j.physb.2008.07.039__sample_17118,2.2954040625171745,9.928446915155195,unknown,p,0.1653591115522581,0.1341855118321098
10.1016_j.physb.2008.07.039__sample_17119,-0.5786618524381731,0.560648094711063,unknown,p,0.0970303140727579,0.0696748546508659
10.1016_j.physb.2008.07.039__sample_17120,-1.1670180643748798,0.3112938167592216,unknown,p,0.0908607348643418,0.0686718613633826
10.1016_j.physb.2008.07.039__sample_17121,-0.4205710982096633,0.6566716886811508,unknown,p,0.0918717769090788,0.0691940540368775
10.1016_j.physb.2008.07.039__sample_17122,1.849544104097946,6.356920767759108,unknown,p,0.1539375616013205,0.1147816707630032
10.1016_j.physb.2010.09.034__sample_5550,0.316349187884229,1.372109295925616,unknown,p,0.1350680406774207,0.1081615544504237
10.1016_j.physb.2010.09.034__sample_5551,-0.5902066803764232,0.5542127280013586,unknown,p,0.3024110529068391,0.251635354015984
10.1016_j.physb.2010.09.034__sample_5552,-0.492742605911603,0.6109485033625074,unknown,p,0.2427139017529123,0.2032574025604817
10.1016_j.physb.2010.09.034__sample_5553,-0.8984566345911776,0.4071976297586704,unknown,p,0.3457724770025635,0.3096229167498395
10.1016_j.physb.2010.11.043__sample_20141,-1.0502201085353204,0.3498607333019746,unknown,p,0.5246457768190028,0.4228464929086237
10.1016_j.physb.2010.11.043__sample_20142,-1.1582578874155374,0.3140327850881653,unknown,p,0.5665651940544831,0.4604828135246875
10.1016_j.physb.2010.11.043__sample_20144,-1.084580693982001,0.3380434998557133,unknown,p,0.5059707112170125,0.3824736329020339
10.1016_j.physb.2010.11.043__sample_20145,-1.3789260288404164,0.2518488863091853,unknown,p,0.6096615110411554,0.5130685568465911
10.1016_j.physb.2011.04.066__sample_20149,-3.3154988151443443,0.036315929123159,unknown,p,1.481761328920466,5.296097075823806
10.1016_j.physb.2013.05.026__sample_4691,-0.6755783424127957,0.5088620389896575,unknown,n,0.1357359490426102,0.1135970541504465
10.1016_j.physb.2013.05.026__sample_4692,-0.4973934795419621,0.6081136564460538,unknown,n,0.1502154740365776,0.1261339679139699
10.1016_j.physb.2013.05.026__sample_4693,-0.4199507159784973,0.6570792025226213,unknown,n,0.1614691042645077,0.1384141976836023
10.1016_j.physb.2013.05.026__sample_4694,0.1074091658103713,1.1133897223000253,unknown,n,0.1282856686049579,0.1110941390660498
10.1016_j.physb.2014.03.023__sample_18134,2.0284214941515284,7.602076959878706,unknown,n,0.1366218870256651,0.1194511522489246
10.1016_j.physb.2014.08.016__sample_25793,-4.655768866971149,0.0095066011196903,unknown,p,0.9548428592094516,1.1575624964079612
10.1016_j.physb.2014.08.016__sample_25796,-3.72037889949053,0.0242247873469738,unknown,p,0.6767071635585653,0.7819780716967755
10.1016_j.physb.2014.08.016__sample_25798,-3.3977543723158767,0.0334482981103745,unknown,p,0.9030069042375836,1.6387925805110055
10.1016_j.physb.2014.08.016__sample_25800,-3.335451424396518,0.0355985125465793,unknown,p,0.9387375585596784,1.3776444960988683
10.1016_j.physb.2014.08.016__sample_25803,-3.134705070345933,0.043512585088718,unknown,p,1.7642595473579197,5.223786189621109
10.1016_j.physb.2014.08.016__sample_25804,-2.219191003603384,0.1086970087532056,unknown,p,0.8970260640623666,1.6973556204989473
10.1016_j.physb.2015.04.039__sample_7540,-1.682926674900605,0.1858293174097492,unknown,n,0.5293056344754459,0.4726126542544021
10.1016_j.physb.2019.411797__sample_35158,-1.1244525206225429,0.3248302565525869,unknown,n,0.6637082030722232,0.6458357527561376
10.1016_j.physb.2019.411797__sample_35159,-0.984221538879124,0.3737300480376146,unknown,n,0.6127796612785382,0.5803462706187622
10.1016_j.physb.2019.411797__sample_35160,-0.8943638812048073,0.4088676043026791,unknown,n,0.6340617242402041,0.6054070982565182
10.1016_j.physb.2019.411797__sample_35161,-0.7318222048628203,0.4810316527719485,unknown,n,0.6020976642447419,0.5651293827021181
10.1016_j.physb.2020.412173__sample_33447,-2.2688179523567005,0.1034343722063196,unknown,n,0.1234910981565543,0.1094209565235685
10.1016_j.physb.2020.412173__sample_33448,-2.0482216513878857,0.1289640428092503,unknown,n,0.1713049841850755,0.1369002861308453
10.1016_j.physb.2020.412173__sample_33449,-1.5022773219623995,0.222622599093578,unknown,n,0.1372519064008312,0.1142144720375418
10.1016_j.physb.2020.412173__sample_33450,-1.118883497428001,0.3266442902952408,unknown,n,0.1350847455609562,0.1225023190640812
10.1016_j.physb.2020.412173__sample_33451,-1.106178053131292,0.3308209279635657,unknown,n,0.1644280550185238,0.1422503662040797
10.1016_j.physb.2020.412173__sample_33452,-1.4071135514483404,0.2448490082090411,unknown,n,0.2930716704790751,0.2670249367759717
10.1016_j.physb.2020.412384__sample_37751,0.827325636175137,2.2871937654424834,unknown,p,0.0813761427218991,0.0719531150259392
10.1016_j.physb.2020.412397__sample_39518,2.220665988115349,9.213464881176934,unknown,p,0.1792588498371727,0.1570107522913684
10.1016_j.physb.2020.412397__sample_39519,1.9351807727822743,6.925295847228296,unknown,p,0.1621090263732264,0.141388772782358
10.1016_j.physb.2020.412397__sample_39520,2.107555458285772,8.228102739522788,unknown,p,0.176383581413774,0.1548109661748333
10.1016_j.physb.2020.412411__sample_38879,-1.6866961836615624,0.1851301507550284,unknown,p,0.3259375557892162,0.315116975832259
10.1016_j.physb.2020.412411__sample_38880,-4.958377106073489,0.0070243183108409,unknown,p,0.2747651873414461,0.242553957677069
10.1016_j.physb.2020.412411__sample_38881,-4.962010308467331,0.006998843845705,unknown,p,0.1735102601174825,0.1537423976621995
10.1016_j.physb.2020.412411__sample_38882,-5.602730176223012,0.0036877816660379,unknown,p,0.160431340231087,0.136957532189239
10.1016_j.physb.2021.413319__sample_46384,-0.035528226463059,0.9650954926132644,unknown,p,0.1531159167739158,0.1289679582841073
10.1016_j.physc.2007.06.013__sample_14878,1.0634290776833546,2.8962855688297893,unknown,n,0.7346264831379893,0.3667289558236925
10.1016_j.physc.2007.06.013__sample_14879,0.5196111325909689,1.6813736911246584,unknown,n,0.3146990003635741,0.212504244273732
10.1016_j.physc.2007.06.013__sample_14880,0.4135334127807885,1.5121514117361343,unknown,n,1.4910139601107792,1.011405473530008
10.1016_j.physc.2007.06.013__sample_14881,0.4834109610825856,1.6215961810180104,unknown,p,0.9243664606075198,0.5497185860170805
10.1016_j.physc.2007.06.013__sample_14882,-0.2892217508241213,0.7488461297432321,unknown,p,0.2073962428094729,0.1522258597998357
10.1016_j.physc.2009.05.107__sample_22826,-6.868102096228056,0.0010404498656544,unknown,p,1.6665231063974844,3.811664187266393
10.1016_j.physc.2012.08.003__sample_27397,0.9961542804816252,2.707848154326144,unknown,n,0.1196443099292577,0.0938135672775214
10.1016_j.physc.2015.06.015__sample_21392,-0.863697251359398,0.421600434415003,unknown,n,0.5537260557940276,0.4124223421434755
10.1016_j.physc.2015.06.015__sample_21393,-0.0062077574711541,0.9938114708464376,unknown,n,0.5755417437382498,0.3846974194364941
10.1016_j.physc.2015.06.015__sample_21394,-1.5358125248934749,0.2152806991595354,unknown,n,0.3530542204571127,0.2415207932853005
10.1016_j.physc.2015.06.015__sample_21395,-2.714647742785415,0.0662282782874191,unknown,n,0.549393953219707,0.3491077645668189
10.1016_j.physe.2020.114014__sample_28922,31.44125389401295,45160950122335.41,unknown,p,0.5164264369192293,0.4563548481581667
10.1016_j.physe.2020.114014__sample_28925,30.114856812354954,11987155438851.504,unknown,p,0.8747162435552476,0.8409901091833286
10.1016_j.physleta.2005.08.039__sample_7557,-2.732547709597301,0.0650533413417445,unknown,n,0.1824846208615184,0.1582636971646986
10.1016_j.physleta.2005.08.039__sample_7558,-1.9120503921364431,0.1477770747955533,unknown,n,0.1434174449976445,0.1203349901574737
10.1016_j.physleta.2005.08.039__sample_7559,-1.145870460995159,0.3179470368067869,unknown,n,0.2929057501328677,0.2697160196610253
10.1016_j.physleta.2005.08.039__sample_7560,-1.053889928029844,0.3485791605711364,unknown,n,0.1585491501739616,0.1348690655907173
10.1016_j.physleta.2014.03.030__sample_17450,-1.7274037448812758,0.1777452835405375,unknown,p,0.5611528118729788,0.4985014861238152
10.1016_j.pnsc.2013.06.007__sample_9051,0.680734159484167,1.9753274053686791,unknown,n,0.1913875933085841,0.184015017115783
10.1016_j.pnsc.2013.06.007__sample_9052,0.445208771589095,1.560816015860417,unknown,n,0.1650725996408477,0.1571175887578808
10.1016_j.pnsc.2013.06.007__sample_9053,0.4528580534891885,1.5728009170660118,unknown,n,0.1755391372396886,0.168571843934742
10.1016_j.pnsc.2013.06.007__sample_9054,0.3296286589726428,1.3904517008212554,unknown,n,0.1696026795014484,0.1623395863089279
10.1016_j.pnsc.2014.05.009__sample_5759,0.3353101911729016,1.398374081251068,unknown,n,0.0753504954309753,0.0606211657467539
10.1016_j.pnsc.2014.05.009__sample_5764,0.5956974405217401,1.8142958672611011,unknown,n,0.1243170980188584,0.1004347543845068
10.1016_j.pnsc.2016.11.003__sample_14226,1.2059519534182788,3.3399370296687065,unknown,n,0.3065520475966252,0.2131071590277677
10.1016_j.pnsc.2016.11.003__sample_14227,1.8250310721948548,6.202987756554716,unknown,n,0.3088512021567225,0.2096457648017381
10.1016_j.pnsc.2016.11.003__sample_14229,2.3528499607398743,10.515495810607533,unknown,n,0.3030069232680565,0.2060302961415672
10.1016_j.pnsc.2018.02.007__sample_10879,-0.1560876578893631,0.8554841971450873,unknown,p,0.0576662920483916,0.0452407971361477
10.1016_j.pnsc.2018.02.007__sample_10888,1.3094091169776816,3.7039844439503113,unknown,p,0.2303929340907049,0.2048436822184986
10.1016_j.pnsc.2018.02.007__sample_10889,0.8432454381789493,2.323896814806667,unknown,p,0.2081387242915893,0.1840432926769603
10.1016_j.pnsc.2018.02.007__sample_10892,-0.4720575196023712,0.6237176358955374,unknown,p,0.1416056576724335,0.1099275922147904
10.1016_j.pnsc.2018.05.002__sample_12732,-1.0907699146234582,0.3359577353352897,unknown,p,0.982080825542503,1.1299812853102846
10.1016_j.pnsc.2018.05.002__sample_12736,0.8642561482080972,2.373240090345215,unknown,n,0.4101408220166096,0.3964109284795524
10.1016_j.pnsc.2018.05.002__sample_12737,0.939453855700847,2.5585836807896505,unknown,n,0.3799225561806088,0.3691288389703615
10.1016_j.pnsc.2018.05.002__sample_12739,1.024289344672711,2.785115499947246,unknown,n,0.4274391720001773,0.4192534193101813
10.1016_j.pnsc.2018.05.002__sample_12740,0.9308824839163694,2.536746828403188,unknown,n,0.4177655488546609,0.412289791234002
10.1016_j.pnsc.2018.05.002__sample_12745,0.8190020554302906,2.268235134760881,unknown,n,0.4121147410124398,0.394400178301648
10.1016_j.pnsc.2018.05.002__sample_12746,0.7280529685514998,2.071044291165514,unknown,n,0.310879246110141,0.2948798134297177
10.1016_j.pnsc.2018.05.002__sample_12747,0.5853323132137012,1.7955875839861692,unknown,n,0.264540931327946,0.2462552765799528
10.1016_j.pnsc.2018.05.002__sample_12748,-6.408454649391713,0.0016475686069462,unknown,n,0.3150395988575215,0.295943863181959
10.1016_j.pnsc.2018.05.002__sample_12749,-6.760101603865466,0.0011591113977229,unknown,n,0.2156469328603451,0.1814892833341158
10.1016_j.pnsc.2018.05.002__sample_12751,-7.095610421474573,0.000828734746988,unknown,n,0.2799676666614671,0.2586386994873511
10.1016_j.pnsc.2018.05.002__sample_12752,-1.223881787105865,0.2940863676975866,unknown,n,0.2825955757359716,0.2109962922687213
10.1016_j.pnsc.2019.12.007__sample_35969,1.1523365077280536,3.165580679259304,unknown,n,0.1585763523523914,0.1227098949372031
10.1016_j.pnsc.2019.12.007__sample_35970,1.1476016094895742,3.1506274059278607,unknown,n,0.1546881409447267,0.1155859913851218
10.1016_j.pnsc.2019.12.007__sample_35971,1.1946968403168516,3.302556416767413,unknown,n,0.1125901498373207,0.0900079973125936
10.1016_j.pnsc.2019.12.007__sample_35972,1.2960878201678423,3.6549697621861768,unknown,n,0.1047446718455287,0.0850767642363533
10.1016_j.pnsc.2019.12.007__sample_35973,1.0870651568516332,2.9655578413219024,unknown,n,0.0938107994541769,0.0777729122588322
10.1016_j.pnsc.2019.12.007__sample_35974,1.1936842178048417,3.299213866449084,unknown,n,0.0900540732986451,0.0714356964873472
10.1016_j.pnsc.2019.12.007__sample_35975,1.294898928519822,3.650626981221686,unknown,n,0.1212924636026238,0.0920382985542234
10.1016_j.pnsc.2019.12.007__sample_35976,1.3226638839127232,3.753406711226658,unknown,n,0.1218713167591107,0.093625837897098
10.1016_j.powtec.2011.08.049__sample_5639,0.7607922361190776,2.13997091136028,unknown,n,0.0898848772836952,0.071446768835928
10.1016_j.proeng.2011.08.823__sample_10783,1.5840369425180618,4.874594602439781,unknown,p,0.1080193760010738,0.0932671841860663
10.1016_j.proeng.2011.08.823__sample_10784,0.9223713018478084,2.515247735415264,unknown,n,0.0408332870447564,0.0350644599893253
10.1016_j.proeng.2011.12.430__sample_10960,-2.095577622255038,0.1229991760693854,unknown,n,0.4091083960277267,0.3713946377619833
10.1016_j.proeng.2011.12.430__sample_10961,-2.587302709550901,0.0752226640679595,unknown,n,0.3593164128320351,0.3265474229394584
10.1016_j.proeng.2011.12.430__sample_10962,-1.165237787454343,0.311848499554693,unknown,n,0.2355208934725493,0.2161960491932553
10.1016_j.proeng.2011.12.434__sample_9039,0.61357120815356,1.8470157123784685,unknown,n,0.3325504725017328,0.2930975438070753
10.1016_j.proeng.2011.12.434__sample_9040,0.9536165612333798,2.595077966948532,unknown,p,0.1682378630056333,0.1409810240634777
10.1016_j.proeng.2011.12.434__sample_9041,1.3898089559675073,4.014083113112201,unknown,p,0.2077532782193237,0.1428537888675845
10.1016_j.proeng.2011.12.434__sample_9042,1.8844638733135557,6.582824268027119,unknown,p,0.2164172242948437,0.162558897613379
10.1016_j.renene.2011.09.028__sample_4733,0.3682439708334717,1.4451945812936358,unknown,n,0.050426085722554,0.0421486935319355
10.1016_j.renene.2011.09.028__sample_4734,0.325709029202238,1.3850123120993911,unknown,n,0.0600393095918515,0.0523569059542089
10.1016_j.renene.2011.09.028__sample_4735,0.3231048186252751,1.38141014082906,unknown,n,0.0568366064415323,0.0478699130019848
10.1016_j.renene.2011.09.028__sample_4736,-0.0046774446111654,0.9953334775969028,unknown,n,0.2025405607228569,0.1777516257927867
10.1016_j.renene.2014.08.059__sample_30576,1.3223222733893991,3.75212472697791,unknown,n,0.3408578574162698,0.3072710832113696
10.1016_j.renene.2014.08.059__sample_30577,0.904280282130801,2.470153469550157,unknown,n,0.284983249461708,0.2248446416960163
10.1016_j.renene.2014.08.059__sample_30578,-0.5084131134976819,0.6014492536277015,unknown,n,0.4785573828278083,0.4716979297237593
10.1016_j.renene.2014.08.059__sample_30579,0.0332989098409061,1.0338595238455277,unknown,n,0.4421607708669136,0.4266662762818569
10.1016_j.renene.2014.08.059__sample_30580,-0.6658408506895348,0.5138412822086804,unknown,n,0.3681902780533835,0.2924404896171574
10.1016_j.renene.2014.08.059__sample_30581,-0.5722844337810815,0.5642350077964754,unknown,n,0.3209994433252987,0.2781421200442779
10.1016_j.renene.2014.08.059__sample_30582,-0.6702014889292106,0.5116054845595571,unknown,n,0.3144779028413191,0.2364963655499615
10.1016_j.renene.2014.08.059__sample_30583,-0.6471295088725596,0.5235464573460464,unknown,n,0.4047888483041302,0.3481122014228346
10.1016_j.renene.2014.08.059__sample_30586,-0.6021191609808175,0.5476498473324873,unknown,n,0.3548445974417872,0.2861069128148217
10.1016_j.renene.2014.08.059__sample_30587,-0.7434128785869962,0.4754883591463043,unknown,n,0.3520875053129082,0.2844069096738902
10.1016_j.renene.2014.08.059__sample_30588,-0.5221002345869776,0.5932732256459151,unknown,n,0.3031680358250355,0.2194163783079394
10.1016_j.renene.2014.08.059__sample_30589,-0.7265070110162134,0.483595236188812,unknown,n,0.312238694833159,0.2290282568493985
10.1016_j.renene.2014.08.059__sample_30590,-0.732677297513366,0.4806205019520578,unknown,n,0.403226437197615,0.2873410457430881
10.1016_j.renene.2014.08.059__sample_30591,-2.181478811395791,0.1128744870801434,unknown,n,0.6459137853060448,0.6502642516493273
10.1016_j.renene.2014.08.059__sample_30592,-0.4786224006421277,0.6196364148364403,unknown,n,0.3179997894013373,0.2532792690808951
10.1016_j.rinp.2018.04.044__sample_11777,-0.6891943529041675,0.5019803251914586,unknown,n,0.3407795622638592,0.2880049185022998
10.1016_j.rinp.2018.04.044__sample_11778,2.82554661496459,16.870163950317917,unknown,n,0.304570191431842,0.2547694721534143
10.1016_j.scib.2018.03.010__sample_42350,2.066835596745081,7.899785417363973,unknown,n,0.4650478851510972,0.345689484785139
10.1016_j.scib.2018.03.010__sample_42351,1.297031734397463,3.6584213689076135,unknown,n,0.1256910984772037,0.1034738132792013
10.1016_j.scib.2018.03.010__sample_42352,1.041560702221505,2.8336360271155137,unknown,n,0.1133877441862255,0.1027248539718044
10.1016_j.scib.2018.03.010__sample_42353,0.7561133854909782,2.1299816943680043,unknown,n,0.1275160385078586,0.1125397193704869
