sample_key,classification_case_step15,threshold_step15,material_system,n_or_p,composition,DOI,paper_title,zt_obs_max_step14,zt_pred_max_step14,zt_calc_from_obs_max_step14,zt_pred_vs_obs_mape_step14,zt_pred_vs_calc_mape_step14,nanocarbon_keyword_detected_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,manual_review_priority_score_step15,needs_manual_review_step15,needs_sintering_check_later_step15,sintering_check_reason_step15,doi_url
10.1016_j.cej.2020.124763__sample_28284,false_positive,1.0,unknown,n,Ag2S,10.1016/j.cej.2020.124763,,0.1734975,1.299720674818682,0.1228282626921488,993.5212330507915,64.2312408842878,False,True,False,105,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.124763
10.1016_j.cej.2020.124763__sample_28286,false_positive,1.0,unknown,n,Ag2S1.1,10.1016/j.cej.2020.124763,,0.2713387,2.182201272839049,0.2108036662176584,174.84452370940636,8.12231211339383,False,True,False,105,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.124763
10.1016_j.cej.2020.126274__sample_41842,true_positive,1.0,unknown,p,SnSeTe30,10.1016/j.cej.2020.126274,,1.104416,1.4642153743055446,1.1419031405850222,0.3497498958410658,0.33015724692848597,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2020.126274
10.1016_j.cej.2020.126274__sample_41843,false_positive,1.0,unknown,p,SnSeTe30,10.1016/j.cej.2020.126274,,0.8424863,1.240174083320844,0.8458547265496705,0.4792021886002193,0.49744407321702794,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126274
10.1016_j.cej.2020.126925__sample_38678,false_positive,1.0,unknown,p,Sn0.98Sb0.013Te,10.1016/j.cej.2020.126925,,0.7747514,1.150896163995015,0.7803445470287926,0.291721730506424,0.2983640202475931,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38679,false_positive,1.0,unknown,p,Sn0.96Sb0.027Te,10.1016/j.cej.2020.126925,,0.8489379,1.212056717909818,0.8570829859089353,0.3369902624179555,0.3067457938466645,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38680,false_positive,1.0,unknown,p,Sn0.94Sb0.04Te,10.1016/j.cej.2020.126925,,0.8897232,1.213297512630502,0.904669750038478,0.25465627224875376,0.2522810674837626,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38681,false_positive,1.0,unknown,p,Sn0.92Sb0.053Te,10.1016/j.cej.2020.126925,,0.8972909,1.18702944126158,0.8214616356382416,0.2388155314460475,0.24882685672958865,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38682,false_positive,1.0,unknown,p,Sn0.9Sb0.067Te,10.1016/j.cej.2020.126925,,0.8438276,1.137130956466203,0.8422150798145753,0.22914958100674324,0.23108008709188885,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38683,true_positive,1.0,unknown,p,Sn0.88Sb0.08Te,10.1016/j.cej.2020.126925,,1.095352,1.328406610202767,1.1194205820537382,0.23635098512679634,0.23571795360827819,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38684,false_positive,1.0,unknown,p,Sn0.86Sb0.093Te,10.1016/j.cej.2020.126925,,0.9653883,1.2401182509027475,0.9703209805108748,0.22215812621405118,0.21851058612117621,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38685,false_positive,1.0,unknown,p,Sn0.84Sb0.107Te,10.1016/j.cej.2020.126925,,0.9563088,1.2553323970853483,0.959026160379374,0.19988468416326835,0.21808840190886264,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38686,false_positive,1.0,unknown,p,Sn0.82Sb0.12Te,10.1016/j.cej.2020.126925,,0.9638542,1.2076501961801651,0.960524968538092,0.210895106253796,0.20764677143716934,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.126925__sample_38687,false_positive,1.0,unknown,p,Sn0.8Sb0.133Te,10.1016/j.cej.2020.126925,,0.883553,1.2006679643720326,0.8831175102113095,0.17833842409192638,0.18207223724446353,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.126925
10.1016_j.cej.2020.127795__sample_45807,false_positive,1.0,unknown,p,Sn0.95Mn0.05Te,10.1016/j.cej.2020.127795,,0.790527,1.5523009296592885,0.904268811666798,0.6615301349486202,0.30183991284631223,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2020.127795__sample_45808,false_positive,1.0,unknown,p,Sn0.93Mn0.07Te,10.1016/j.cej.2020.127795,,0.9137865,1.7888027435770786,0.8944497571328622,0.2514149033905131,0.6908547368411421,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2020.127795__sample_45809,true_positive,1.0,unknown,p,Sn0.91Mn0.09Te,10.1016/j.cej.2020.127795,,1.032618,1.3344644340490115,0.6746320233568398,0.14398138897323182,0.43606288983517677,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2020.127795__sample_45810,true_positive,1.0,unknown,p,Sn0.92Mn0.07Bi0.01Te,10.1016/j.cej.2020.127795,,1.305524,1.329794535879023,0.6462342210412941,0.12940114292340213,0.5674455144624249,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2020.127795__sample_45811,true_positive,1.0,unknown,p,Sn0.91Mn0.07Bi0.02Te,10.1016/j.cej.2020.127795,,1.270308,1.583722629597726,0.5253463933862501,0.25490703003352033,3.1797082014842255,False,True,True,95,yes,yes,high observed ZT; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2020.127795__sample_45812,true_positive,1.0,unknown,p,Sn0.9Mn0.07Bi0.03Te,10.1016/j.cej.2020.127795,,1.267935,1.9650327321614174,0.7499319077561846,0.4252315425484028,1.247398457710114,False,True,True,85,yes,yes,high observed ZT; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2020.127795__sample_45813,false_negative,1.0,unknown,p,Sn0.89Mn0.07Bi0.04Te,10.1016/j.cej.2020.127795,,1.001371,0.06907255936575378,0.2019768534358599,0.5397887159751175,0.6397546517151849,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.cej.2020.127795
10.1016_j.cej.2021.130381__sample_45920,true_positive,1.0,unknown,p,(Bi0.48Sb1.52Te3)88.98B11.02,10.1016/j.cej.2021.130381,,1.191728,1.0592481793993966,1.171152161010058,0.14755887436507287,0.1474464809486252,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.130381
10.1016_j.cej.2021.130381__sample_45921,true_positive,1.0,unknown,p,(Bi0.48Sb1.52Te3)80.11B19.89,10.1016/j.cej.2021.130381,,1.311192,1.1179996603962588,1.2968681574751637,0.14734754766596497,0.14256229171389176,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.130381
10.1016_j.cej.2021.130381__sample_45922,true_positive,1.0,unknown,p,(Bi0.48Sb1.52Te3)72.83B27.17,10.1016/j.cej.2021.130381,,1.401758,1.1148895370267735,1.073342995237764,0.12799021409342867,0.13072091524487378,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.130381
10.1016_j.cej.2021.130381__sample_45923,true_positive,1.0,unknown,p,(Bi0.48Sb1.517In0.003Te3 )72.83B27.17,10.1016/j.cej.2021.130381,,1.016735,1.1251969309506706,1.0776218308621337,0.29209099948345846,0.14352149962002456,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.130381
10.1016_j.cej.2021.130381__sample_45924,true_positive,1.0,unknown,p,(Bi0.48Sb1.515In0.005Te3 )72.83B27.17,10.1016/j.cej.2021.130381,,1.403074,1.2394480048522487,1.3950114144763652,0.3045109630407249,0.15931522520456756,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.130381
10.1016_j.cej.2021.130381__sample_45925,true_positive,1.0,unknown,p,(Bi0.48Sb1.513In0.007Te3 )72.83B27.17,10.1016/j.cej.2021.130381,,1.3691,1.3048647872315695,1.3661102331974386,0.26248071063550504,0.15708319387329542,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.130381
10.1016_j.cej.2021.131853__sample_46446,true_positive,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1016/j.cej.2021.131853,,1.086241,1.0005113540295199,1.066952487926897,0.1362589439871936,0.12290695713154312,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.131853
10.1016_j.cej.2021.131853__sample_46447,true_positive,1.0,unknown,p,Bi0.4Sb1.599Pb0.001Te3,10.1016/j.cej.2021.131853,,1.038223,1.0024617772616693,1.0585136968970046,0.08904586552221672,0.12138987118008365,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.131853
10.1016_j.cej.2021.131853__sample_46448,true_positive,1.0,unknown,p,Bi0.4Sb1.597Pb0.003Te3,10.1016/j.cej.2021.131853,,1.196103,1.2300781504514218,1.1804021788682777,0.1482885179247633,0.14633612436702448,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.131853
10.1016_j.cej.2021.131853__sample_46449,true_positive,1.0,unknown,p,Bi0.4Sb1.595Pb0.005Te3,10.1016/j.cej.2021.131853,,1.039838,1.0845578807151872,1.0557251240367644,0.1503328019579281,0.16652391048155843,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.131853
10.1016_j.cej.2021.131853__sample_46450,true_positive,1.0,unknown,p,Bi0.4Sb1.593Pb0.007Te3,10.1016/j.cej.2021.131853,,1.075255,1.1388510538194911,1.0540172686583205,0.1280873496203858,0.13404289917449214,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.131853
10.1016_j.cej.2021.131853__sample_46451,false_positive,1.0,unknown,p,Bi0.4Sb1.59Pb0.01Te3,10.1016/j.cej.2021.131853,,0.9659165,1.1326651196258541,0.9604219864606526,0.18426902190587544,0.1987977858881691,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cej.2021.131853
10.1016_j.cej.2021.132738__sample_44488,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)99.61(Sb2S3)0.39,10.1016/j.cej.2021.132738,,1.054147,1.0432768070509688,1.054699341108981,0.03076513346374771,0.029240045769886147,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.132738
10.1016_j.cej.2021.132738__sample_44489,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)99.21(Sb2S3)0.79,10.1016/j.cej.2021.132738,,1.310798,1.194832692895745,1.3102257127953982,0.04051344749736006,0.04214648412246089,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.132738
10.1016_j.cej.2021.132738__sample_44490,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)98.82(Sb2S3)1.18,10.1016/j.cej.2021.132738,,1.076056,1.0528453842829857,1.0560316580053866,0.03132161900577114,0.031109741906263345,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.cej.2021.132738
10.1016_j.ceramint.2020.03.029__sample_33348,true_positive,1.0,unknown,n,Bi2Te3(SiC)0.1,10.1016/j.ceramint.2020.03.029,,1.051442,1.0658947894242665,1.041279133212523,0.04851908747901345,0.04104108845629735,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.ceramint.2020.03.029
10.1016_j.ceramint.2020.03.029__sample_33349,false_positive,1.0,unknown,n,Bi2Te3(SiC)0.2,10.1016/j.ceramint.2020.03.029,,0.9841888,1.094681274369494,0.9998784403621942,0.0810686305488085,0.04251415272178173,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.ceramint.2020.03.029
10.1016_j.ceramint.2020.03.029__sample_33350,true_positive,1.0,unknown,n,Bi2Te3,10.1016/j.ceramint.2020.03.029,,1.182885,1.1561457291740989,1.019191859707475,0.1513114319130939,0.09113959934832357,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.ceramint.2020.03.029
10.1016_j.ceramint.2020.03.029__sample_33351,true_positive,1.0,unknown,n,Bi2Te3,10.1016/j.ceramint.2020.03.029,,1.019663,1.4188376594127925,1.2362106580037722,0.20752775309354296,0.08509697849095292,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.ceramint.2020.03.029
10.1016_j.ceramint.2020.08.182__sample_41951,false_negative,1.0,unknown,p,(Bi0.48Sb1.52Te3)99.86(AgSbTe2)0.14,10.1016/j.ceramint.2020.08.182,,1.083297,0.9223551130454646,1.138299793629795,0.16139301461259864,0.16650072465793941,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.ceramint.2020.08.182
10.1016_j.ceramint.2020.08.182__sample_41952,false_positive,1.0,unknown,p,(Bi0.48Sb1.52Te3)99.72(AgSbTe2)0.28,10.1016/j.ceramint.2020.08.182,,0.9847419,1.0031898520412939,0.9458536082386598,0.1541109168566568,0.16429278299620897,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.ceramint.2020.08.182
10.1016_j.ceramint.2020.08.182__sample_41953,true_positive,1.0,unknown,p,(Bi0.48Sb1.52Te3)99.86(AgSbTe2)0.14,10.1016/j.ceramint.2020.08.182,,1.151074,1.0639372908955131,1.1391610652819304,0.11695744824468958,0.12365975351214167,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.ceramint.2020.08.182
10.1016_j.cryogenics.2020.103197__sample_38838,false_positive,1.0,unknown,n,Bi0.91Sb0.09,10.1016/j.cryogenics.2020.103197,,0.839244,1.0471989358042977,0.8406203209155869,0.27663149587935004,0.279611267442399,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cryogenics.2020.103197
10.1016_j.cryogenics.2020.103197__sample_38839,false_positive,1.0,unknown,n,Bi0.91Sb0.09,10.1016/j.cryogenics.2020.103197,,0.902102,1.0187604936249257,0.916213953252612,0.3468365621057101,0.3465663481389437,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cryogenics.2020.103197
10.1016_j.cryogenics.2020.103197__sample_38840,false_positive,1.0,unknown,n,Bi0.91Sb0.09,10.1016/j.cryogenics.2020.103197,,0.9799154,1.009693215540064,0.979955669640621,0.4016946355109066,0.3956613132305789,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.cryogenics.2020.103197
10.1016_j.intermet.2011.03.006__sample_1532,true_positive,1.0,unknown,n,Bi2(Se0.2Te0.8)3,10.1016/j.intermet.2011.03.006,,1.046429,1.1642407073357823,1.0666796508287293,0.10612091367848683,0.1013798566995184,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.intermet.2011.03.006
10.1016_j.intermet.2011.03.006__sample_1533,false_positive,1.0,unknown,n,Bi2(Se0.3Te0.7)3,10.1016/j.intermet.2011.03.006,,0.925,1.0976840270125867,0.9533469906542056,0.1140784604974252,0.09072046543530694,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.intermet.2011.03.006
10.1016_j.intermet.2011.03.006__sample_1534,false_positive,1.0,unknown,n,Bi2(Se0.4Te0.6)3,10.1016/j.intermet.2011.03.006,,0.9285714,1.1427639985726266,0.9565267125307124,0.10956034420267413,0.09876328287097293,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.intermet.2011.03.006
10.1016_j.intermet.2011.03.006__sample_1535,false_positive,1.0,unknown,n,Bi2(Se0.5Te0.5)3,10.1016/j.intermet.2011.03.006,,0.7821429,1.0003383191705855,0.7923940860759495,0.11981280695314553,0.11470692970084467,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.intermet.2011.03.006
10.1016_j.intermet.2011.07.020__sample_16534,false_negative,1.0,unknown,p,Zn3.91Cd0.04Sb3,10.1016/j.intermet.2011.07.020,,1.228446,0.8130247067701405,0.8373851371180738,0.18632580648794542,0.14889775840010888,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.intermet.2011.07.020
10.1016_j.intermet.2011.07.020__sample_16535,false_negative,1.0,unknown,p,Zn3.96Cd0.04Sb3,10.1016/j.intermet.2011.07.020,,1.105908,0.8530619422922433,0.8565605878654852,0.226889250860824,0.14064497963983555,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.intermet.2011.07.020
10.1016_j.intermet.2011.07.020__sample_16536,false_negative,1.0,unknown,p,Zn4.01Cd0.04Sb3,10.1016/j.intermet.2011.07.020,,1.004814,0.9946489609339477,1.092307113929312,0.15437908676672268,0.0797744599597884,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.intermet.2011.07.020
10.1016_j.intermet.2013.07.009__sample_3483,false_negative,1.0,unknown,n,(Yb0.2Co4Sb12)93.21(AgSbTe2)6.79,10.1016/j.intermet.2013.07.009,,1.004294,0.6263640129126654,0.5655773769900808,,0.10747713468682585,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.intermet.2013.07.009
10.1016_j.intermet.2016.11.002__sample_41893,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.intermet.2016.11.002,,1.120162,1.1188909127557876,1.1168829351015248,0.09386159250449597,0.09157865716718183,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.intermet.2016.11.002
10.1016_j.intermet.2016.11.002__sample_41894,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)94.29(Y2O3)5.71,10.1016/j.intermet.2016.11.002,,1.236291,1.1955645657369793,1.2343448285696117,0.03451760364283092,0.033527346119928476,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.intermet.2016.11.002
10.1016_j.intermet.2016.11.002__sample_41895,true_positive,1.0,unknown,p,(Bi0.5Sb1.5Te3)89(Y2O3)11,10.1016/j.intermet.2016.11.002,,1.128398,1.0957491147344665,1.1231256190990817,0.02387959947270791,0.021984838785264808,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.intermet.2016.11.002
10.1016_j.jallcom.2007.01.015__sample_1605,false_negative,1.0,unknown,n,Bi2Te3,10.1016/j.jallcom.2007.01.015,,,0.9948925463672907,1.0066668247767858,,0.06060597363724572,False,True,True,10,no,no,,https://doi.org/10.1016/j.jallcom.2007.01.015
10.1016_j.jallcom.2007.01.015__sample_1606,true_positive,1.0,unknown,n,(SiC)0.84(Bi2Te3)99.16,10.1016/j.jallcom.2007.01.015,,,1.0210141334485536,1.0332613966745845,,0.054520050559117204,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1016/j.jallcom.2007.01.015
10.1016_j.jallcom.2007.01.015__sample_1607,true_positive,1.0,unknown,n,(SiC)4.09(Bi2Te3)95.91,10.1016/j.jallcom.2007.01.015,,,1.010638463720593,1.021888425742574,,0.04224012086308859,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1016/j.jallcom.2007.01.015
10.1016_j.jallcom.2007.03.037__sample_1595,false_positive,1.0,unknown,n,(Bi2Te3)99.91(SbI3)0.09,10.1016/j.jallcom.2007.03.037,,,1.0050861581069666,0.8262516585987262,,0.1404054538007971,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1016/j.jallcom.2007.03.037
10.1016_j.jallcom.2007.09.053__sample_15337,false_positive,1.0,unknown,p,Pb0.78Sn0.22Ge0.005Te,10.1016/j.jallcom.2007.09.053,,,3.501700245415554,0.961750570731959,,1.0094818891639084,False,True,True,95,yes,yes,large ZT prediction error; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2007.09.053
10.1016_j.jallcom.2009.04.072__sample_688,false_positive,1.0,unknown,n,Ba8Ga15.72Ge30.15,10.1016/j.jallcom.2009.04.072,,0.5246388,1.237776731989281,0.930496437948806,0.1315129651991404,0.31297186503244095,False,True,False,70,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2009.04.072
10.1016_j.jallcom.2009.06.145__sample_16640,false_positive,1.0,unknown,p,Zn4.08Sb3,10.1016/j.jallcom.2009.06.145,,0.8428613,1.0861287280552194,0.8668113610074376,0.22593388526133842,0.23006234115841298,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2009.06.145
10.1016_j.jallcom.2009.06.145__sample_16646,false_negative,1.0,unknown,p,Zn4Sb2.92Te0.08,10.1016/j.jallcom.2009.06.145,,1.042471,0.7170134971314056,0.8027464054744894,0.17745292423383158,0.16046439137204985,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2009.06.145
10.1016_j.jallcom.2010.03.170__sample_20831,true_positive,1.0,unknown,p,Ag0.87Sb1.13Te2.13,10.1016/j.jallcom.2010.03.170,,1.362573,1.1661681282295557,1.3640718513712458,,0.14508306358110498,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2010.03.170
10.1016_j.jallcom.2010.03.170__sample_20832,true_positive,1.0,unknown,p,Ag0.9Sb1.1Te2.1,10.1016/j.jallcom.2010.03.170,,1.440351,1.1081540373994685,1.2333806274982204,0.06790207721674783,0.09603128064455037,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2010.03.170
10.1016_j.jallcom.2010.05.034__sample_16729,false_negative,1.0,unknown,p,Zn4Sb2.94Bi0.06,10.1016/j.jallcom.2010.05.034,,1.051986,0.11226251598540572,0.1039238894186921,,0.0802378222500765,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2010.05.034
10.1016_j.jallcom.2010.10.131__sample_20834,false_positive,1.0,unknown,p,AgSbTe2,10.1016/j.jallcom.2010.10.131,,0.8650218,1.2055340830771484,1.232371532672233,,0.26278409042842454,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2010.10.131
10.1016_j.jallcom.2010.10.131__sample_20835,false_negative,1.0,unknown,p,Na0.01Ag0.99SbTe2,10.1016/j.jallcom.2010.10.131,,1.192728,0.92335546659787,1.0791569632009368,0.17868766335611305,0.14437334133575602,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2010.10.131
10.1016_j.jallcom.2010.10.131__sample_20836,false_negative,1.0,unknown,p,Na0.02Ag1.98SbTe2,10.1016/j.jallcom.2010.10.131,,1.035286,0.8027444043754517,0.7775211362933437,,0.032440620459984124,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1016/j.jallcom.2010.10.131
10.1016_j.jallcom.2010.10.131__sample_20837,true_positive,1.0,unknown,p,Na0.01Ag0.99SbTe2.02,10.1016/j.jallcom.2010.10.131,,1.523998,1.077460459145005,1.441780242504558,,0.2526874572276581,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2010.10.131
10.1016_j.jallcom.2010.10.131__sample_20838,true_positive,1.0,unknown,p,Na0.02Ag0.98SbTe2.02,10.1016/j.jallcom.2010.10.131,,1.342697,1.0955087468997446,1.3318159432110563,0.20291874727925158,0.19848593148140148,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1016/j.jallcom.2010.10.131
10.1016_j.jallcom.2011.01.155__sample_30079,false_positive,1.0,unknown,n,Bi2Se0.3Te2.7(Al2O3)0.008,10.1016/j.jallcom.2011.01.155,,0.9769311,1.1644866568520345,0.987910553406344,0.15294149010318242,0.11998072760389596,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2011.01.155
10.1016_j.jallcom.2011.01.155__sample_30080,false_positive,1.0,unknown,n,Bi2Se0.3Te2.7(Al2O3)0.02,10.1016/j.jallcom.2011.01.155,,0.9854663,1.141796198703713,1.0006011351612516,0.08458421601983689,0.10643851074469106,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2011.01.155
10.1016_j.jallcom.2011.01.155__sample_30081,false_positive,1.0,unknown,n,Bi2Se0.3Te2.7(Al2O3)0.03,10.1016/j.jallcom.2011.01.155,,0.9217646,1.039945507672625,0.9358192300836876,0.10113403694014424,0.10183334298499017,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1016/j.jallcom.2011.01.155
