sample_key,target_log_tau_eff_step18,target_tau_eff_step18,target_available_step18,target_quality_step18,target_quality_note_step18,use_for_tau_eff_ml_step18,ml_exclusion_reason_step18
10.1002_aenm.201400348__sample_13678,-0.3391557558988062,0.712371484386878,True,medium,ok,True,ok
10.1002_aenm.201400348__sample_13679,-0.3057582225924528,0.7365646826288634,True,low,ok,False,large validation error
10.1002_aenm.201400348__sample_13680,-0.9959479871640444,0.3693731175433708,True,low,ok,False,large validation error
10.1002_aenm.201400348__sample_13682,0.1900290819470578,1.2092847655014023,True,low,ok,False,large validation error
10.1002_aenm.201400348__sample_13683,0.1666557070981055,1.1813474657361531,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_aenm.201400600__sample_31756,-3.010121805228501,0.049285675141911,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31757,0.2636340398177351,1.301651756413175,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31758,0.6599048702906457,1.9346082869239292,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31759,0.7688359965898628,2.1572537410707784,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31760,0.8777747329492098,2.405540775475355,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31761,0.8636275400179353,2.371748720979812,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31762,0.7546146636568939,2.126791835249289,True,medium,ok,True,ok
10.1002_aenm.201400600__sample_31763,0.7380744310991522,2.09190352942782,True,medium,ok,True,ok
10.1002_aenm.201401391__sample_1405,0.1065963109984312,1.1124850658336811,True,medium,ok,True,ok
10.1002_aenm.201401391__sample_1407,-0.0980659296404393,0.9065891306881216,True,medium,ok,True,ok
10.1002_aenm.201401391__sample_1408,-0.1968128532304899,0.8213443308683862,True,medium,ok,True,ok
10.1002_aenm.201401391__sample_1409,-0.1840701205751845,0.8318774700548135,True,medium,ok,True,ok
10.1002_aenm.201401391__sample_1410,-0.0383398882703524,0.9623857816568168,True,medium,ok,True,ok
10.1002_aenm.201500360__sample_19476,-5.39867051530925,0.004522589661195,True,low,validation_sigma_log_rmse_step13 missing,False,large sigma fit error
10.1002_aenm.201500360__sample_19477,-8.328912507606045,0.0002414344603045,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19478,-7.308690153170574,0.0006696936739617,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19479,-6.0212667278142975,0.0024265938134693,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19480,-5.0192626435781165,0.0066093983953611,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19481,-6.034681851371694,0.0023942581361322,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19482,-5.699420814968158,0.0033479039519005,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19483,-6.04009465783355,0.0023813334910788,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19484,-6.296513095881076,0.0018427189720621,True,low,ok,False,large sigma fit error
10.1002_aenm.201500360__sample_19485,-6.988065496049996,0.0009228300243536,True,low,ok,False,large sigma fit error
10.1002_aenm.201500411__sample_1411,0.1878661183864663,1.206671953346636,True,medium,ok,True,ok
10.1002_aenm.201500411__sample_1412,0.0989928892184636,1.104058448812537,True,medium,ok,True,ok
10.1002_aenm.201500411__sample_1413,0.2318631370266426,1.260947140043259,True,medium,ok,True,ok
10.1002_aenm.201500411__sample_1414,0.5630115680919381,1.755952716612153,True,medium,ok,True,ok
10.1002_aenm.201500411__sample_1415,0.6208759888373616,1.8605571554989693,True,medium,ok,True,ok
10.1002_aenm.201500411__sample_1416,0.7755859798272113,2.171864423116545,True,medium,ok,True,ok
10.1002_aenm.201502269__sample_24962,-0.0960937351928952,0.9083788650098094,True,medium,ok,True,ok
10.1002_aenm.201502269__sample_24963,0.294508013364757,1.3424657209941435,True,medium,ok,True,ok
10.1002_aenm.201502269__sample_24964,0.4587616758531362,1.5821136019737725,True,medium,ok,True,ok
10.1002_aenm.201502269__sample_24965,0.7018613155637087,2.017504427210372,True,medium,ok,True,ok
10.1002_aenm.201502269__sample_24966,0.757482965665783,2.132900873638031,True,medium,ok,True,ok
10.1002_aenm.201502269__sample_24967,0.5096943013045133,1.6647821954041977,True,medium,ok,True,ok
10.1002_aenm.201502423__sample_42689,-3.98603149955798,0.0185732761123369,True,low,ok,False,large validation error
10.1002_aenm.201502423__sample_42690,-1.5869954757771931,0.2045392325319902,True,medium,ok,True,ok
10.1002_aenm.201502423__sample_42691,-1.156036745987053,0.3147310715264142,True,medium,ok,True,ok
10.1002_aenm.201502423__sample_42692,-0.6022728895252654,0.5475656643894162,True,medium,ok,True,ok
10.1002_aenm.201502423__sample_42693,-0.3642400306396867,0.6947244195812989,True,medium,ok,True,ok
10.1002_aenm.201502423__sample_42694,-0.1307003482171616,0.8774806736482258,True,medium,ok,True,ok
10.1002_aenm.201502423__sample_42695,-0.0621092805308149,0.939780181502263,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3187,0.71308412731828,2.0402740301061724,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3188,0.6671064092857756,1.948590731070968,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3189,0.6611668981352505,1.937051357737868,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3190,0.6740022269025995,1.962074294026589,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3191,0.6244972767147738,1.867306982728891,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3192,0.9809730530222144,2.6670501609338806,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3193,0.5819104817979707,1.7894538862063871,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3194,0.6974772175587901,2.008678850309027,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3195,0.6425804708069282,1.9013810124560728,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3196,0.655882752219466,1.9268426915122057,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3197,0.6202379649293166,1.8593704541636449,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3198,0.6085660543202019,1.8377942113720185,True,medium,ok,True,ok
10.1002_aenm.201601450__sample_3199,0.4850526363313853,1.624260501708218,True,medium,ok,True,ok
10.1002_aenm.201602582__sample_41695,1.505664131532632,4.507145974287194,True,medium,ok,True,ok
10.1002_aenm.201602582__sample_41696,1.3082473865735915,3.699683911119043,True,medium,ok,True,ok
10.1002_aenm.201602582__sample_41697,1.1894621575580169,3.285313750948692,True,medium,ok,True,ok
10.1002_aenm.201602582__sample_41698,1.1241044530845303,3.077459605024913,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31676,-0.6254833358777346,0.5350027799787145,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31677,-0.4366913902631952,0.64617081524837,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31678,-0.1862912913113109,0.8300317787189015,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31679,-0.0318542355506887,0.9686477661973514,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31680,0.0899661626440294,1.0941372603668682,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31681,0.2558095699201477,1.2915067627848984,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31682,-2.28577529083566,0.1016951881876887,True,low,ok,False,large validation error
10.1002_aenm.201700099__sample_31683,-1.9613531140856897,0.140667952299557,True,low,ok,False,large validation error
10.1002_aenm.201700099__sample_31684,-0.861491430540705,0.4225314358641014,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31685,-0.4590598489175101,0.6318774265878343,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31686,0.2872086011704901,1.3327021877180645,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31687,0.3584746407946187,1.4311447389745988,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31727,0.3613834418779055,1.4353137147627948,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_aenm.201700099__sample_31728,0.2829860540231563,1.3270866541683553,True,medium,ok,True,ok
10.1002_aenm.201700099__sample_31729,0.275942345971118,1.3177718869787012,True,low,ok,True,ok
10.1002_aenm.201700099__sample_31730,0.2632914560082618,1.301205907970445,True,low,ok,True,ok
10.1002_aenm.201700099__sample_31731,0.2168132798684094,1.2421121531389798,True,low,ok,True,ok
10.1002_aenm.201701313__sample_31559,1.736167369100188,5.675549399125258,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31560,1.7676555415028967,5.857105511263346,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31561,1.686772314182437,5.402016523727765,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31562,1.6967890960531191,5.4563992602011,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31563,1.813333442263355,6.130850242852102,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31564,1.7245840967146446,5.6101872491049285,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31565,1.6305430007071176,5.106646878692279,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31566,1.643534299354558,5.173421659791699,True,low,ok,False,large validation error
10.1002_aenm.201701313__sample_31573,1.696406006165286,5.454309369154159,True,medium,ok,True,ok
10.1002_aenm.201701313__sample_31574,1.8595646880402372,6.420941050535683,True,low,ok,False,large validation error
10.1002_aenm.201800775__sample_39702,-6.356752222066004,0.0017349924415189,True,low,ok,False,large sigma fit error
10.1002_aenm.201800775__sample_39703,-4.981986662743183,0.0068604196699143,True,low,ok,False,large sigma fit error
10.1002_aenm.201800775__sample_39704,-4.325812421151438,0.013222803246609,True,low,ok,False,large sigma fit error
10.1002_aenm.201900201__sample_27727,-5.301526425125867,0.004983980424736,True,low,ok,False,large sigma fit error
10.1002_aenm.201900201__sample_27729,-5.791339976402954,0.0030538872966001,True,low,ok,False,large sigma fit error
10.1002_aenm.201900201__sample_27730,-3.5971653751155404,0.0274012848290713,True,low,ok,False,large sigma fit error
10.1002_aenm.201900201__sample_27731,-4.743151872257308,0.008711146449588,True,low,ok,False,large validation error
10.1002_aenm.202000757__sample_86394,0.5947291843488614,1.8125400142831185,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_35992,1.295790897224395,3.65388467890721,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_35993,1.2958149120974962,3.653972427537732,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_36016,1.3117997622957134,3.71284994993716,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_36017,1.3485262437241063,3.851744812637453,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_36035,1.3693486124117284,3.93278809158674,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_36036,1.3468301913685878,3.8452175885966575,True,medium,ok,True,ok
10.1002_aenm.202000888__sample_36038,1.6130679908016543,5.018183375409064,True,low,ok,False,large validation error
10.1002_aenm.202000888__sample_36039,1.6166049605683137,5.035963964457897,True,low,ok,False,large validation error
10.1002_aenm.202000888__sample_36040,1.6690336331074414,5.307036773719161,True,low,ok,False,large validation error
10.1002_aenm.202000888__sample_36041,1.6226787873993638,5.066644617671873,True,low,ok,False,large validation error
10.1002_aenm.202000888__sample_36042,1.658337724698912,5.250575684061497,True,low,ok,False,large validation error
10.1002_aenm.202100883__sample_44898,-4.264429988388646,0.0140598791437256,True,low,ok,False,large sigma fit error
10.1002_aenm.202100883__sample_44899,-3.042826423004472,0.0476998787507308,True,low,ok,False,large sigma fit error
10.1002_aenm.202100883__sample_44900,-2.2811791060045232,0.1021636738676982,True,low,ok,False,large sigma fit error
10.1002_aenm.202100883__sample_44901,-1.4286085501197694,0.2396421403893602,True,medium,ok,True,ok
10.1002_aenm.202100883__sample_44902,-1.110928315586421,0.3292531683130322,True,medium,ok,True,ok
10.1002_aenm.202101122__sample_44610,1.8733357008220883,6.5099755524023895,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44611,1.7365496008222945,5.67771918880079,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44612,1.828218456009906,6.222790602204334,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44613,1.6133625164875631,5.019661576983203,True,low,ok,False,large validation error
10.1002_aenm.202101122__sample_44614,1.9003601766727043,6.688302979216914,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44615,1.767003848486783,5.85328972000432,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44620,1.4814850986723438,4.399474485476708,True,low,ok,False,large validation error
10.1002_aenm.202101122__sample_44621,1.243001939200339,3.46600259224637,True,low,ok,False,large validation error
10.1002_aenm.202101122__sample_44622,1.387186800912112,4.003571352540412,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44623,1.8789470388444824,6.546607907888487,True,medium,ok,True,ok
10.1002_aenm.202101122__sample_44624,1.048132764514592,2.8523201890893626,True,low,ok,True,ok
10.1002_aenm.202101122__sample_44625,0.3981993637374851,1.4891408810073017,True,medium,ok,True,ok
10.1002_aenm.202101122__sample_44626,-0.0891497387709275,0.9147085959783608,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38946,-5.740429613161955,0.0032133874651715,True,low,ok,False,large sigma fit error
10.1002_andp.201900340__sample_38947,-2.9473732527226835,0.0524773698535174,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38948,-2.531855543949935,0.0795113465226983,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38949,-2.3948766786139464,0.0911839231570458,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38950,-6.395766207546138,0.001668606874563,True,low,ok,False,large sigma fit error
10.1002_andp.201900340__sample_38951,-6.382095990956537,0.0016915737151243,True,low,ok,False,large sigma fit error
10.1002_andp.201900340__sample_38952,-3.5990299657124583,0.0273502402544414,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38953,-3.010623291143887,0.0492609652663422,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38954,-3.066884797737427,0.0465659916248566,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38959,-4.8473135682122,0.0078494362252043,True,low,ok,False,large sigma fit error
10.1002_andp.201900340__sample_38960,-3.474477025003295,0.0309780303229316,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38961,-2.8324619631629435,0.0588677448970947,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38962,-2.765059134190452,0.0629723754174692,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38963,-6.190909411547858,0.0020479634645322,True,low,ok,False,large sigma fit error
10.1002_andp.201900340__sample_38965,-4.060328126820046,0.0172433601780303,True,low,ok,True,ok
10.1002_andp.201900340__sample_38967,-3.084508682341934,0.0457525073937374,True,medium,ok,True,ok
10.1002_andp.201900340__sample_38969,-3.328349641369939,0.0358522252988735,True,medium,ok,True,ok
10.1002_andp.201900390__sample_38874,1.6353781703662975,5.131398172872187,True,medium,ok,True,ok
10.1002_andp.201900390__sample_38875,1.2804506687880657,3.598260984133389,True,medium,ok,True,ok
10.1002_andp.201900390__sample_38876,0.964307969483036,2.6229718516843747,True,medium,ok,True,ok
10.1002_andp.201900390__sample_38877,0.7678804439003031,2.1551933560164502,True,medium,ok,True,ok
10.1002_andp.201900390__sample_38878,0.3247325200335002,1.3836604950161204,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38895,0.5820595127229365,1.7897205900472988,True,low,ok,True,ok
10.1002_andp.201900421__sample_38896,0.6668027952402821,1.9479992013590044,True,low,ok,True,ok
10.1002_andp.201900421__sample_38897,0.3678291512391326,1.4445952105876336,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38898,0.1128506680886392,1.119464748655304,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38899,0.0351976375492592,1.0358244063681317,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38900,-0.1628435919982312,0.8497240816672037,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38901,0.4388551508841009,1.5509306201875293,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38902,0.4225406561628814,1.5258332528676943,True,medium,ok,True,ok
10.1002_andp.201900421__sample_38903,0.3966055485676364,1.486769356069343,True,low,ok,True,ok
10.1002_andp.201900421__sample_38904,0.4974039784184492,1.6444467055317844,True,low,ok,True,ok
10.1002_andp.201900435__sample_39495,-1.9698724693606748,0.1394746423711981,True,medium,ok,True,ok
10.1002_andp.201900435__sample_39496,-0.0025730931373933,0.997430214429253,True,medium,ok,True,ok
10.1002_andp.201900435__sample_39497,-0.0856017411142662,0.9179597440557684,True,medium,ok,True,ok
10.1002_andp.201900440__sample_35590,1.215141302700513,3.370770329622412,True,medium,ok,True,ok
10.1002_andp.201900440__sample_35591,1.1021967409791409,3.0107726524283542,True,medium,ok,True,ok
10.1002_andp.201900440__sample_35592,1.023000416171017,2.7815279977124647,True,medium,ok,True,ok
10.1002_andp.201900440__sample_35593,0.997444218780436,2.7113433651862966,True,medium,ok,True,ok
10.1002_andp.201900440__sample_35594,0.6652467968734608,1.9449704747410348,True,medium,ok,True,ok
10.1002_andp.201900551__sample_35494,-0.5269589076716454,0.5903976962779993,True,low,ok,True,ok
10.1002_andp.201900551__sample_35495,-0.5404230048521851,0.5825017991647596,True,low,ok,True,ok
10.1002_andp.201900551__sample_35496,-0.5863843350858643,0.5563351741891628,True,low,ok,True,ok
10.1002_andp.201900561__sample_36076,-1.5939245335641532,0.203126867201422,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36079,-1.6278381608254262,0.1963536005290157,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36080,-1.512417301021684,0.22037661695073,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36081,-1.2807787633444925,0.2778208594842848,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36082,-1.0719353674291257,0.342345311886386,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36083,-0.536324171985527,0.5848942765169123,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36084,-0.32066342881413,0.7256674486466267,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36085,-0.1593067583048485,0.8527347353816678,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36086,0.1169835803423647,1.1241009721858937,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36087,0.151093954524755,1.1631059320134318,True,medium,ok,True,ok
10.1002_andp.201900561__sample_36088,0.5953305140323024,1.8136302761666956,True,medium,ok,True,ok
10.1002_anie.200600865__sample_19447,0.1181879294451805,1.1254555977405205,True,low,ok,False,large validation error
10.1002_anie.200600865__sample_19450,0.3572928906022991,1.429454482331343,True,medium,ok,True,ok
10.1002_anie.200803934__sample_456,-0.2961681328121677,0.7436623834605929,True,medium,ok,True,ok
10.1002_anie.201104050__sample_18405,-2.8192538236548885,0.0596504358512175,True,low,validation_sigma_log_rmse_step13 missing,True,ok
10.1002_anie.201402026__sample_30769,-0.1406956037934457,0.8687537167894935,True,medium,ok,True,ok
10.1002_anie.201402026__sample_30770,0.1841867771117568,1.2022403531079062,True,medium,ok,True,ok
10.1002_anie.201402026__sample_30771,0.1973276858962643,1.2181431436399377,True,medium,ok,True,ok
10.1002_anie.201402026__sample_30772,0.0991955417892196,1.1042822117677566,True,medium,ok,True,ok
10.1002_anie.201408431__sample_26814,-0.5325348036240134,0.5871148610323577,True,medium,ok,True,ok
10.1002_anie.201508492__sample_15301,0.0710467322656291,1.0736313979236969,True,low,ok,False,large validation error
10.1002_anie.201508492__sample_15303,1.0338141610577536,2.8117699515620425,True,medium,ok,True,ok
10.1002_anie.201508492__sample_15304,1.3229855178865804,3.754614128505492,True,medium,ok,True,ok
10.1002_anie.201508492__sample_15305,1.5000003592848214,4.481690680541211,True,medium,ok,True,ok
10.1002_anie.201511737__sample_15215,-0.6720274118628148,0.5106721846984537,True,medium,ok,True,ok
10.1002_anie.201511737__sample_15216,-1.665072761908366,0.1891768926094656,True,medium,ok,True,ok
10.1002_anie.201511737__sample_15217,-2.5899549436996985,0.0750234202869307,True,medium,ok,True,ok
10.1002_anie.201605015__sample_15232,-3.0210287341725057,0.0487510406951895,True,low,ok,False,large sigma fit error
10.1002_anie.201605015__sample_15233,-3.274589130597545,0.0378324102162274,True,low,ok,False,large sigma fit error
10.1002_anie.201612041__sample_40751,-0.3506582672585584,0.7042243692644964,True,medium,ok,True,ok
10.1002_anie.201612041__sample_40752,-0.0403946296384953,0.9604103579665356,True,medium,ok,True,ok
10.1002_anie.201708134__sample_31721,-4.909819939043307,0.0073738159481925,True,low,ok,False,large sigma fit error
10.1002_anie.201708134__sample_31722,-0.3536108367883438,0.7021481644275482,True,medium,ok,True,ok
10.1002_anie.201708134__sample_31723,-0.6680757660303872,0.5126941727680219,True,medium,ok,True,ok
10.1002_anie.201708134__sample_31724,-1.1347332240506052,0.3215078804646949,True,medium,ok,True,ok
10.1002_anie.201708134__sample_31725,-2.7416548603798367,0.0644635803506088,True,low,ok,False,large sigma fit error
10.1002_anie.201713223__sample_40041,-2.98121189931464,0.0507313153490019,True,low,ok,False,large validation error
10.1002_anie.201713223__sample_40043,-3.6086598915235313,0.0270881235775751,True,low,ok,False,large sigma fit error
10.1002_anie.201713223__sample_40044,-3.344240596649138,0.0352870020528986,True,low,ok,True,ok
10.1002_anie.201713223__sample_40045,-3.729529359968449,0.0240041304833723,True,low,ok,False,large sigma fit error
10.1002_anie.201713223__sample_40046,-4.247247607561446,0.0143035487586799,True,low,ok,False,large sigma fit error
10.1002_anie.201912909__sample_34051,-0.9810507489475012,0.3749169482222395,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34052,-0.971311395452734,0.3785862361541282,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34053,-1.0022693189394078,0.3670455519263659,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34054,-1.6196675845415571,0.1979644946055141,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34055,-1.2191891923085778,0.2954696388838302,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34056,-1.4350748707249417,0.2380975368121396,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34057,-1.8010597966818631,0.165123797804843,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34058,-1.4501971701135792,0.2345240424027358,True,medium,ok,True,ok
10.1002_anie.201912909__sample_34059,-1.3707119442256257,0.253926113953884,True,medium,ok,True,ok
10.1002_app.46887__sample_83979,-3.985554800187002,0.0185821320920289,True,medium,ok,True,ok
10.1002_app.46887__sample_83980,-2.845916678147008,0.0580810007455251,True,medium,ok,True,ok
10.1002_asia.201300425__sample_12945,-1.786734123963481,0.1675063322484077,True,medium,ok,True,ok
10.1002_chem.201001990__sample_600,-0.630418525880592,0.5323689441933098,True,medium,ok,True,ok
10.1002_chem.201001990__sample_601,-1.9442395870450664,0.1430959940251877,True,low,ok,False,large validation error
10.1002_chem.201102331__sample_13750,1.2518362683185589,3.496758051770174,True,medium,ok,True,ok
10.1002_chem.201102331__sample_13751,1.3061369278803503,3.691884114515897,True,medium,ok,True,ok
10.1002_chem.201203437__sample_26986,-1.2227224173119688,0.2944275202718737,True,medium,ok,True,ok
10.1002_chem.201300983__sample_29882,-0.7403631638688475,0.4769406764445834,True,medium,ok,True,ok
10.1002_chem.201304436__sample_26988,-0.0394906889553088,0.9612789044597692,True,medium,ok,True,ok
10.1002_chem.201404453__sample_15829,0.1468015033374085,1.1581240564526931,True,medium,ok,True,ok
10.1002_crat.201400012__sample_30862,-3.0702151923933934,0.0464111664527663,True,medium,ok,True,ok
10.1002_crat.201400012__sample_30863,-3.4321931636252825,0.0323159887456121,True,medium,ok,True,ok
10.1002_cssc.201300518__sample_6242,-4.671038228194651,0.0093625440220555,True,low,ok,False,large validation error
10.1002_cssc.201300518__sample_6243,-3.5274531497272648,0.0293796462231285,True,low,ok,False,large validation error
10.1002_ecj.10003__sample_22413,-2.09425812270305,0.1231615805498602,True,medium,ok,True,ok
10.1002_ecj.10003__sample_22414,-1.0808007399125692,0.3393237067960498,True,medium,ok,True,ok
10.1002_ecj.10003__sample_22417,-2.6027222581713345,0.0740716613187803,True,low,ok,False,large validation error
10.1002_ecj.10003__sample_22418,-1.141955580039627,0.3191942012633724,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6264,-0.0135568115235329,0.98653466818814,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6265,-0.7651921989538797,0.4652445028738444,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6266,-1.7235885399474986,0.1784247134813518,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6267,-3.0065757071607,0.0494607572249516,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6268,-0.1706807312613529,0.8430907030123251,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6269,-0.9037685413873786,0.4050403685594724,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6270,-2.270390590344542,0.1032718352227555,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6271,-2.0072708771368224,0.1343548456597886,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6272,-0.5089809757037169,0.6011078102832792,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6273,-1.2605062731803274,0.2835104564195688,True,medium,ok,True,ok
10.1002_ejic.201100282__sample_6274,-2.1197832536487526,0.1200576477486563,True,medium,ok,True,ok
10.1002_ejic.201100284__sample_15903,-2.386317168133772,0.0919677627588996,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15930,0.974141843519092,2.6488930705822558,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15931,0.9556455612691,2.6003487256126867,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15932,0.4650327622957315,1.592066347781184,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15933,0.3029960782964194,1.3539091548014968,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15934,1.2326333500254982,3.4302507039091568,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15935,1.1065245219029374,3.02383085301379,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15936,1.1330087202221797,3.104984490056807,True,medium,ok,True,ok
10.1002_ejic.201501063__sample_15937,1.121131549733083,3.0683242011159813,True,medium,ok,True,ok
10.1002_ejic.201600792__sample_41718,0.551473351699138,1.7358085913132495,True,low,ok,False,large validation error
10.1002_ejic.201600792__sample_41719,0.9657762761380844,2.6268260075591288,True,medium,ok,True,ok
10.1002_ejic.201600792__sample_41720,1.3197774370869813,3.742588323201391,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82243,0.4985456895695749,1.646325260852642,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82244,0.6057577917263919,1.8326404425881784,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82245,0.4167668490812072,1.5170487703843183,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82246,0.3954516098025802,1.4850547047662457,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82247,0.4352430373628398,1.5453385883308577,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82248,0.3756714771969811,1.4559687362627989,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82249,0.318629972478428,1.375242353225557,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82250,0.3872867127385183,1.472978752508316,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82251,0.375879373811482,1.4562714587002814,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82255,0.3186200899341199,1.375228762399223,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82256,0.8687540918093771,2.383938833558046,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82257,0.8587492779809187,2.360206884173916,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82258,0.7533205412797199,2.1240412865009186,True,medium,ok,True,ok
10.1002_ente.201500183__sample_82259,0.7283250974752459,2.0716079589111693,True,medium,ok,True,ok
